en,es,de,fa,ar
Tow, Remolque, Abschleppen,"بکسل	", القطر
Towage,Remolque,Abschleppen,یدک کشی,القطر
Toward,Hacia,In Richtung,به سمت,تجاه
Towardly,Prometedor,Vielversprechend,امید بخش,واعد
Towards,Opuesto,Gegenteil,روبطرف,عكس
Towboat,Remolcador,Schlepper,ناو یدک کش,قاطرة
Towel, Tiempo seco, Trockenes Wetter,"باحوله خشک	", الطقس الجاف
Tower,Torre,Turm,برج,برج
Towers,Brujas,Brügge,بروج,بروج
Tower-Shaped,Torre,Turm,برجی,برج
Towing,Remolque,Abschleppen,بکسل,القطر
Towline,Cuerda de boxel,Boxel-Seil,طناب بوکسل,حبل بوكسل
Town,Ciudad,Stadt,شهر,مدينة
Towns,País,Land,بلاد,دولة
Toxic,Venenoso,Giftig,زهرآلود,سامة
Toxicant,Venenoso,Giftig,مسموم کننده,سامة
Toxicity,Toxicidad,Toxizität,زهرآگینی,سمية
Toxicogenic,Venenoso,Giftig,زهرابه زا,سام
Toxicologist,Veneno X Senesh,Poison X Senesh,زهر Xسنش,السم X سينيش
Toxicology,Toxicología,Toxikologie,زهرشنساسی,علم السموم
Toxicosis,Causar envenenamiento,Vergiftung verursachen,ایجاد مسمومیت,يسبب التسمم
Toxin,droga tóxica,Giftiges Medikament,داروی سمی,المخدرات السامة
Toy,Juguete,Spielzeug,اسباب بازی,لعبة
Trabeculate,Vara,Stange,میله دار,عصا
Trablos,Trípoli,Tripolis,طرابلس,طرابلس
Trace,Redondo,Runden,گرد,دائري
TRACE,Seguimiento,Sendungsverfolgung,ردیابی,التتبع
Traceable,Rastreable,Verfolgbar,قابل تعقیب,قابلة للتتبع
Tracer,Cartógrafo,Kartograph,نقشه کش,رسام خرائط
Traces,Obras,Werke,آثار,أعمال
Tracheal,De forma traqueal,Trachealartig,نای مانند,يشبه القصبة الهوائية
Tracheary,De forma traqueal,Trachealartig,نای مانند,يشبه القصبة الهوائية
Trachoma,Tracoma,Trachom,تراخم,التراخوما
Trachomatous,Tarkhmi,Tarchmi,ترخمی,ترخمي
Tracing,Seguimiento,Sendungsverfolgung,ردیابی,التتبع
Track,Seguimiento,Sendungsverfolgung,پیگیری کردن,التتبع
Trackage,Resistencia a la tracción,Zugfestigkeit,قدرت کشش,قوة الشد
Tracker,Detective,Detektiv,سراغ گیر,المحقق
Tracking,Seguimiento,Sendungsverfolgung,پیگیری,التتبع
Track-Laying,Barandilla,Geländer,ریل گذاری,درابزين
Trackless,Sin camino,Straßenlos,بی جاده,بلا طريق
Tractable,Rienda suelta,Lockerer Zügel,سست مهار,لجام فضفاض
Tractarian,Ensayista,Essayist,مقاله نویس,كاتب مقال
Tractile,Expandible,Erweiterbar,قابل اتساع,قابلة للتوسيع
Tractor,Tractor,Traktor,تراکتور,جرار
Trade,Comercio kurdo,Kurdischer Handel,دادوستد کردآن,التجارة الكردية
Trader,Comerciante,Händler,سوداگر,تاجر
Traders,Comerciantes,Kaufleute,تجار,التجار
Tradesfolk,Hombre de negocios,Geschäftsmann,سودا گر,رجل أعمال
Tradition,Creencia heredada,Vererbter Glaube,عقیده موروثی,الاعتقاد الموروث
Traditional,Hadith,Hadith,حدیثی,الحديث
Traditionalism,Tradicionalismo,Traditionalismus,سنت پرستی,التقليدية
Traditionalist,Tradicionalista,Traditionalist,سنت گرای,تقليدي
Traditionalize,Tradicionalización,Traditionalisierung,سنتی کردن,التقليد
Traditionally,Tradicional,Traditionell,سنتی,تقليدي
Traditionary,Narrativo,Erzählung,روایتی,رواية
Traditions,Narrativas,Erzählungen,روایات,السرديات
Traducer,Calumnia,Verleumdung,بهتان زن,القذف
Traffic, Vaivén, Kommen und Gehen,"آمد وشد	", الذهاب والإياب
Traffick,Aboo y Muror,Aboo und Muror,عبو ومرور,أبو ومرور
Tragedian,Recitador de Ta'ziyyah,Ta'ziyyah-Rezitator,تعزیه خوان,قارئ التعزية
Tragedy,De luto por el espectáculo,Trauer um die Show,سوگ نمایش,الحداد على العرض
Tragic,Trágico,Tragisch,مصیبت بار,مأساوي
Tragicomedy,Efecto tragedia y comedia,Tragödie und Komödie-Effekt,اثر تراژدی وکمدی,تأثير المأساة والكوميديا
Trail, Buscando movimiento, Auf der Suche nach Bewegung,"بدنبال حرکت	", البحث عن الحركة
Trailer,Tráiler,Anhänger,تریلی,جَرَّار
Train,Práctica,Üben,تمرین,يمارس
Trainable,Posible tren,Möglicher Zug,قطار شدنی,قطار محتمل
Trained,Entrenado,Ausgebildet,آموزش دیده,مدرب
Trainee,Educador,Erzieher,فرهیختگر,مُعلّم
Trainer,Educación,Ausbildung,فرهیختار,تعليم
Training,Pasantía,Praktikum,کارآموزی,التدريب الداخلي
Traipse, Vagabundo, Wanderer,"سرگردان	", متجول
Trait,Insignia exclusiva,Exklusives Abzeichen,نشان اختصاصی,شارة حصرية
Traitor,Traidor,Verräter,خیانتکار,خائن
Traject,Tirar a la basura,Wegwerfen,ورا افکندن,لرمي بعيدا
Tram,Dar un paseo en carro,Eine Planwagenfahrt machen,بالواگن رفتن,الذهاب في رحلة بعربة
Trammel,Límite,Limit,محدود ساختن,حد
Tramontane,Varakohi,Varakohi,وراکوهی,فاراكوهي
Tramp,Caminando ruidosamente,Lautes Gehen,باصدا راه رفتن,المشي بصوت عال
Trampl,Pateador,Kicker,لگد کوب,كيكر
Trample,Pisotear,Mit Füßen treten,زیر پا گذاشتن,للدوس
Tramway,Tranvía,Tram,تراموا,ترام
Tranalpine,Transalpino,Transalpin,ماورای آلپی,عبر جبال الألب
Trancscendent,Veraru,Veraru,ورارو,فيرارو
Trannlatability,Portabilidad,Portabilität,قابلیت انقال,قابلية النقل
Tranquil,En paz,Im Ruhezustand,درحال سکون,في حالة الراحة
Tranquility,Tranquilidad de espíritu,Seelenfrieden,آسایش خاطر,راحة البال
Transact,Comercio kurdo,Kurdischer Handel,دادوستد کردآن,التجارة الكردية
Transaction,Trato,Handeln,معامله,اتفاق
Transactor,Interactivo,Interaktiv,متعامل,تفاعلية
Transcaucasia,Transcaucasia,Transkaukasien,ماوراء قفقاز,منطقة القوقاز
Transcend, Más alto, Höher,"بالاتر	", أعلى
Transcendence,Verarvi,Verarvi,وراروی,فيرارفي
Transcendental,No algebraico,Nicht-algebraisch,غیر جبری,غير جبري
Transcribe,Para tener una copia,Um eine Kopie zu haben,نسخه بر داشتن,للحصول على نسخة
Transcriber,Transcripción fonética,Phonetische Transkription,آوانویس,النسخ الصوتي
Transcript,Transcripción,Transkript,رونوشت,نص
Transcription,Fonética,Phonetik,آوا نویسی,علم الصوتيات
Transcutaneal,Transdérmico,Transdermal,ماوراء پوستی,عبر الجلد
Transcutaneous,Transdérmico,Transdermal,ماوراء پوستی,عبر الجلد
Transect,Sección transversal,Querschnitt,برش عرضی کردن,المقطع العرضي
Transept,Facción de la iglesia,Kirchenfraktion,جناح کلیسا,فصيل الكنيسة
Transfer,Para asignar,Zuweisen,انتقال,لتعيين
Transferable,Transferible,Übertragbar,قابل واگذاری,قابلة للتحويل
Transferee,Transferido a,Übertragen nach,منتقل الیه,تم نقله إلى
Transference,Vraberry,Vraberry,ورابری,فرابيري
Transfering,Transferencia,Übertragen,درحال انتقال,نقل
Transferor,Transmisor,Sender,منتقل کننده,جهاز الإرسال
Transferred,Asignado,Zugewiesen,واگذار شده,مُكَلَّف
Transfigure,Cambiar la apariencia,Das Aussehen verändern,تغییر صورت دادن,لتغيير مظهرك
Transfix, Fabricante de clavos, Nagler,"میخکوب	", بائع المسامير
Transfixion,Para coser juntos,Zum Zusammennähen,بهم دوختن,للخياطة معًا
Transform,Cambiar de forma,Um die Form zu ändern,تغییر شکل یافتن,لتغيير الشكل
Transformation,Transformación,Transformation,دگرگونی,تحويل
Transformational,Tradicional,Traditionell,ترادیسی,تقليدي
Transformative,Convertible,Cabrio,قابل تبدیل,سيارة قابلة للتحويل
Transformed,Transformado,Transformiert,دگرگون,متحولة
Transformer,Transformador,Transformator,ترانسفورماتور,محول
Transfuse,Poner en,Zum Einlegen,کردن در,لوضع في
Transfusion,Transferir,Überweisen,نقل وانتقال,تحويل
Transgression,Adelante,Nach vorne,فراروی,إلى الأمام
Transience,Inestabilidad,Instabilität,ناپایداری,عدم الاستقرار
Transient,Inestable,Instabil,ناپایدار,غير مستقر
Transistor,Transistor,Transistor,ترانزیستور,الترانزستور
Transistorized,Transistor,Transistor,ترانزیستوری,الترانزستور
Transit,Tránsito,Transit,ترانزیت,عبور
Transition,Transición,Übergang,گذارنما,انتقال
Transitive,Transpondedor,Transponder,تراگذر,جهاز الإرسال والاستقبال
Transitivity,Transferibilidad,Übertragbarkeit,انتقال پذیری,قابلية النقل
Transitory,Urgente,Dringend,عاجل,عاجل
Trans-Jordan,Transjordania,Transjordanien,ماوراء اردن,شرق الأردن
Translatable,Para darle sentido,Sinnvoll machen,قابل معنی کردن,لجعل الأمر ذا معنى
Translate,Traducción, Übersetzung,ترجمه,ترجمة
Translated,doble,doppelt,دوبله,مزدوج
Translation,Traducción y adaptación,Übersetzung und Adaption,ترجمه,الترجمة
TRANSLATIONS,Traducciones,Übersetzungen,ترجمه ها,الترجمات
Translative,Traducción,Übersetzung,ترجمهای,ترجمة
Translator,Traductor escrito,Schriftlicher Übersetzer,مترجم کتبی,مترجم مكتوب
Translators,Traductores,Übersetzer,مترجمان,المترجمون
Transliteration,Rotación de personajes,Charakterrotation,نویسه گردانی,دوران الشخصية
Translucence,Mate transparente,Transparent matt,ماتی شفافی,شفاف غير لامع
Translucency,Mate transparente,Transparent matt,ماتی شفافی,شفاف غير لامع
Translucent,Translúcido,Durchscheinend,فراتاب,شفاف
Translucid,Clarificador,Klärer,شفاف کننده,مُوضِّح
Transmigrate, Fara Koch, Fara Koch,"فرا کوچ	", فارا كوخ
Transmigration,Farhangsar,Farhangsar,فرهنگسار,فرهنغار
Transmigrator,Reencarnador,Reinkarnator,تناسخ کننده,المتجسد
Transmigratory,Reproducción,Reproduktion,تناسخی,التكاثر
Transmissibility,Capacidad de enviar,Fähigkeit zum Senden,قابلیت فرستادن,القدرة على الإرسال
Transmissible,Para enviar,Zu senden,فرافرستادنی,سيتم إرسالها
Transmission,Comunicación,Kommunikation,مخابره,تواصل
Transmissive,Transferido,Übertragen,انتقال یافته,تم نقله
Transmit, Comunicación, Kommunikation,"مخابره	", تواصل
Transmitter,Transferencia de receptor,Empfängerübergabe,انتقال گیرنده,نقل المستقبل
Transmitting,Remitente,Absender,فرستنده,مرسل
Transmogrification,Reencarnación,Reinkarnation,تناسخ,التناسخ
Transmontane,Más allá de la montaña,Jenseits des Berges,فرا کوهی,ما وراء الجبل
Transmountain,Más allá de la montaña,Jenseits des Berges,فرا کوهی,ما وراء الجبل
Transmutation,El corazón de la naturaleza,Das Herz der Natur,قلب ماهیت,قلب الطبيعة
Transmutative,Cambiable,Veränderbar,قابل تغییر,قابلة للتغيير
Transmute, El corazón de la naturaleza, Das Herz der Natur,"قلب ماهیت	", قلب الطبيعة
Transmuted,Imposible,Unmöglich,مستحیل,مستحيل
Transom,Disparo a la cabeza,Kopfschuss,تیر سردرب,صورة للوجه
Transoxiana,Trans-río,Flussüberquerung,ماوراء النهر,عبر النهر
Transparence,Transparencia,Transparenz,شفافی,الشفافية
Transparent,Transparente,Transparent,شفاف,شفاف
Transpiration,Más allá de,Darüber hinaus,فراتراوش,وَرَاءَ
Transpire,Trascendencia,Transzendenz,فراتراویدن,التسامي
Transpiring,Trascendencia,Transzendenz,فراتراویدن,التسامي
Transplant,Enlace, Link,"پیوند	", وصلة
Transplantation,Esquejes,Stecklinge,قلمه زنی,قصاصات
Transplanter,Trasplantador,Pflanzmaschine,فراکاشتگر,زرع
Transport, Transporte, Transport,"حمل ونقل	", مواصلات
Transportability,Portabilidad,Portabilität,ترابرپذیری,قابلية النقل
Transportable,Transportable,Transportabel,ترابرپذیر,قابلة للنقل
Transportation,Transporte,Transport,حمل و نقل,مواصلات
Transported,Emocionado,Verschoben,جابجا شده,تم نقله
Transporter,Transmisor,Sender,انتقال دهنده,جهاز الإرسال
Transposable,Móvil,Beweglich,جابجا شدنی,متحرك
Transpose,Tranhaden,Tranhaden,ترانهادن,ترانهادن
Transrorm,Tradisiden,Tradisiden,ترادیسیدن,تقليدي
Transubstantiation,El corazón de la naturaleza,Das Herz der Natur,قلب ماهیت,قلب الطبيعة
Transudate,Excreciones,Ausscheidungen,مواد مترشحه,الإفرازات
Transudation,Franschhoek,Franschhoek,فرانشت,فرانشهوك
Transude, Franschhoek, Franschhoek,"فرانشت	", فرانشهوك
Transvaluate,Revalorar,Neu bewerten,نو سنجیدن,إعادة التقييم
Transvaluatory,Nueva encuesta,Neue Umfrage,نوسنجی,استطلاع جديد
Transvalue,Revalorar,Neu bewerten,نو سنجیدن,إعادة التقييم
Transversal,Transverso,Quer,عرضی,مستعرض
Trap,Para atrapar,Zum Fangen,به دام انداختن,للصيد
Trapezoid,Zuzanaqeh,Zuzanaqeh,ذوذنقه,زوزانقه
Trapezoidal,Trapezoidal,Trapezförmig,ذوزنقهای,شبه منحرف
Trapper,Agricultor,Bauer,دامگستر,مزارع
Trash,Recogedor,Schaufel,خاکروبه,مجرود
Trashcan,bote de basura,Mülleimer,سطل زباله,سلة المهملات
Trashy,Jafang,Jafang,جفنگ,جافانغ
Trassing,Armazón,Fachwerk,خرپازنی,الربط
Trauma,Efecto de impacto,Aufpralleffekt,اثر ضربت,تأثير التأثير
Traumatic,Multiplicación,Multiplikation,ضربهای,الضرب
Travail,Doloroso,Schmerzhaft,درد شکیدن,مؤلم
Travel,Viajar,Reisen,مسافرت,يسافر
Travelable,Caminable,Begehbar,پیمودنی,قابلة للمشي
Traveling,Forma,Weg,راهی,طريق
Traveller,Marchista,Demonstrant,راه پیما,متظاهر
Travelling,Sígueme.,Folgen Sie mir.,پی سپار,اتبعني.
Travertine,Tufo,Travertin,تراورتن,الترافرتين
Trawl,Tour de pesca,Angeltour,تور ماهی گیری,جولة صيد
Trawler,Barco de pesca,Fischerboot,کشتی ماهی گیری,قارب صيد
Tray,Asamblea,Montage,مجمعه,حَشد
Treacherous,Tramposo,Betrüger,خیانت پیشه,غشاش
Treacherously,A traición,Verräterisch,خائنانه,غدرا
Treacherousness,Traición,Verrat,خیانت کاری,خيانة
Treachery,Nauru,Nauru,نارو,ناورو
Tread,Vagar,Wandern,پازدن,للتجول
Treader,Da un paso.,Machen Sie einen Schritt.,گام بردار,اتخذ خطوة.
Treadle,Mesilla de noche,Nachttisch,پاتخته,طاولة بجانب السرير
Treadmill,Rueda exprimidora,Entsafterrad,چرخ عصارخانه,عجلة العصير
Treason,Traición,Verrat,غداری,الخيانة
Treasonable,Traicionero,Verräterisch,خیانت آمیز,غادر
Treasure,Acumular tesoros,Schätze anhäufen,گنجینه اندوختن,لتجميع الكنز
Treasurer,Tesorero,Schatzmeister,خزانه دار,أمين الصندوق
Treasuries,Tesoros,Schätze,خزائن,الكنوز
Treasury,Tesorería,Schatzkammer,خزانه داری,الخزانة
Treat, Tratamiento, Behandlung,"معالحجه	", علاج
Treatable,Tratable,Behandelbar,قابل درمان,قابلة للعلاج
Treater,Negociador,Unterhändler,مذاکره کننده,المفاوض
Treaties,Juramentos,Eide,عهود,القسم
Treating,Curador,Heiler,معالج,المعالج
Treatment,Cicatrización,Heilung,استعلاج,شفاء
Treaty,Hacer un tratado,Einen Vertrag schließen,معاهده بستن,أبرم معاهدة
Treble,La voz de abajo,Die Stimme unten,صدای زیر,الصوت أدناه
Trebly,Triple,Verdreifachen,سه گانه,ثلاثي
Tree,Árbol,Baum,درخت,شجرة
Treeless,Sin árboles,Baumlos,بی درخت,بلا أشجار
Tree-Moss,Doble,Duale,دواله,ثنائي
Trees,Árboles,Bäume,اشجار,الأشجار
Trek, El esfuerzo de moverse, Der Aufwand des Umzugs,"بازحمت حرکت	", جهد التحرك
Trellis,Andamio,Gerüst,داربست بستن,السقالات
Trelliswork,Red de andamios,Gerüstnetzwerk,شبکه داربست,شبكة السقالات
Tremble,Hacer temblar,Zum Zittern bringen,مرتعش ساختن,لجعل ارتعاش
Trembling,Temblor,Zittern,لرزان,ارتعاش
Tremendous,Bruto,Brutto,فاحش,إجمالي
Tremolant,generador de vibraciones,Vibrationsgenerator,موجد لرزش,مولد الاهتزاز
Tremor,Temblor,Tremor,رعشه,ارتعاش
Tremulant,Vibrante,Vibrierend,لرزش دار,اهتزاز
Tremulous,Vibrante,Vibrierend,لرزش دار,اهتزاز
Trench,Fortificaciones de foso,Grabenbefestigungen,استحکامات خندقی,تحصينات الخندق
Trencher,Impermeable,Regenmantel,پالتو بارانی,معطف واق من المطر
Trepid,Vibrante,Vibrierend,مرتعش کننده,اهتزاز
Trepidation,Miedo y terror,Angst und Schrecken,بیم وهراس,الخوف والرعب
Trespass,Rompiendo el límite,Grenzen überschreiten,حد شکنی,كسر الحد
Trespasser,Rompedor del pacto,Bündnisbrecher,عهد شکن,منتهك العهد
